"bird_ID","date","bird_played","key_pecked"
"4","1/12/2018","pu35pu36_UD",2
"4","1/12/2018","y40b7_UD",2
"4","1/15/2018","bl17y31_UD",2
"4","1/15/2018","bl1p1_UD",2
"4","1/16/2018","bl17bl57_UD",2
"4","1/16/2018","bl32gy22_UD",2
"4","1/18/2018","bl11pu3_FD",2
"4","1/18/2018","bl14y6_UD",2
"4","1/19/2018","bl11pu3_FD",2
"4","1/19/2018","bl14y6_FD",2
"4","1/19/2018","bl14y6_UD",2
"4","1/22/2018","bl14y6_FD",2
"4","1/22/2018","bl14y6_UD",2
"4","1/22/2018","pu55bl08_FD",2
"4","1/24/2018","bl14y6_FD",2
"4","1/24/2018","pu55bl08_FD",2
"4","1/25/2018","bl14y6_FD",2
"4","1/25/2018","bl14y6_UD",2
"4","1/29/2018","bl11pu3_FD",2
"4","1/29/2018","bl14y6_FD",2
"4","1/30/2018","bl11pu3_FD",2
"4","1/30/2018","bl14y6_FD",2
"4","1/5/2018","y7wh27",2
"4","1/6/2018","y7wh27",2
"4","1/7/2018","y7wh27",2
"4","1/8/2018","bkor_FD",2
"4","1/8/2018","bkor_UD",2
"4","1/9/2018","yelred_FD",2
"4","1/9/2018","yelred_UD",2
"4","2/10/2018","bl11pu3_FD",2
"4","2/10/2018","bl14y6_FD",2
"4","2/5/2018","blk17_FD",2
"4","2/5/2018","blk17_UD",2
"4","2/6/2018","bl11pu3_FD",2
"4","2/6/2018","bl14y6_FD",2
"4","2/8/2018","bl14y6_FD",2
"4","2/8/2018","bl14y6_UD",2
"4","2/9/2018","yelgrn_FD",2
"4","2/9/2018","yelgrn_UD",2
"4","3/10/2017","b85w66",2
"4","3/10/2017","pu54bl21",2
"4","3/10/2017","y7wh27",2
"4","3/13/2017","bl1p1_UD",2
"4","3/14/2017","bl17bl57_FD",2
"4","3/14/2017","bl32gy22_UD",2
"4","3/15/2017","p3y3",2
"4","3/15/2017","pu46w46",2
"4","3/22/2017","pu54bl21",2
"4","3/23/2017","pu35pu36_UD",2
"4","3/23/2017","y40b7_UD",2
"4","3/24/2017","bl17y31_UD",2
"4","3/24/2017","bl1p1_UD",2
"4","3/26/2017","bl17bl57_FD",2
"4","3/26/2017","bl32gy22_UD",2
"4","3/27/2017","p3y3",2
"4","3/27/2017","pu46w46",2
"4","3/29/2017","b85w66",2
"4","3/29/2017","pu54bl21",2
"4","3/30/2017","pu35pu36_UD",2
"4","3/30/2017","y40b7_UD",2
"4","3/31/2017","bl17y31_UD",2
"4","3/31/2017","bl1p1_UD",2
"4","3/9/2017","y7wh27",2
"4","4/10/2017","bl1p1_UD",2
"4","4/12/2017","pu35pu36_UD",2
"4","4/12/2017","y40b7_UD",2
"4","4/2/2017","bl17bl57_FD",2
"4","4/2/2017","bl32gy22_UD",2
"4","4/3/2017","p3y3",2
"4","4/3/2017","pu46w46",2
"4","4/7/2017","bl17bl57_FD",2
"4","4/8/2017","pu54bl21",2
"4","4/9/2017","p3y3",2
"4","4/9/2017","pu46w46",2
"4","5/1/2017","y7wh27",2
"4","5/10/2017","pu35pu36_UD",2
"4","5/10/2017","y40b7_UD",2
"4","5/11/2017","p3y3",2
"4","5/11/2017","pu46w46",2
"4","5/12/2017","b85w66",2
"4","5/12/2017","pu54bl21",2
"4","5/16/2017","bl17y31_UD",2
"4","5/16/2017","bl1p1_UD",2
"4","5/17/2017","bl17bl57_FD",2
"4","5/17/2017","bl32gy22_UD",2
"4","5/18/2017","pu54bl21",2
"4","5/19/2017","bl17y31_UD",2
"4","5/19/2017","bl1p1_UD",2
"4","5/2/2017","y7wh27",2
"4","5/20/2017","p3y3",2
"4","5/20/2017","pu46w46",2
"4","5/23/2017","pu35pu36_UD",2
"4","5/23/2017","y40b7_UD",2
"4","5/24/2017","bl17bl57_FD",2
"4","5/24/2017","bl32gy22_UD",2
"4","5/3/2017","y7wh27",2
"4","5/4/2017","bl17y31_UD",2
"4","5/4/2017","bl1p1_UD",2
"4","5/4/2017","y7wh27",2
"4","5/5/2017","p3y3",2
"4","5/5/2017","pu46w46",2
"4","5/6/2017","pu35pu36_UD",2
"4","5/6/2017","y40b7_UD",2
"4","5/7/2017","b85w66",2
"4","5/7/2017","pu54bl21",2
"4","5/8/2017","bl17bl57_FD",2
"4","5/8/2017","bl32gy22_UD",2
"4","6/1/2017","y7wh27",2
"4","6/2/2017","bl17bl57_FD",2
"4","6/2/2017","bl32gy22_UD",2
"4","6/20/2017","y7wh27",2
"4","8/28/2017","y7wh27",2
"4","8/29/2017","y7wh27",2
"4","8/30/2017","pu35pu36_UD",2
"4","8/31/2017","bl17bl57_FD",2
"4","8/31/2017","bl32gy22_UD",2
"4","9/1/2017","bl17y31_UD",2
"4","9/2/2017","y7wh27",2
"5","1/10/2018","yelred_FD",2
"5","1/10/2018","yelred_UD",2
"5","1/11/2018","pu55bl08_FD",2
"5","1/12/2018","pu35pu36_UD",2
"5","1/12/2018","y40b7_UD",2
"5","1/15/2018","bl32gy22_UD",2
"5","1/16/2018","bl17y31_UD",2
"5","1/16/2018","bl1p1_UD",2
"5","1/18/2018","bl11pu3_FD",2
"5","1/24/2018","bl4b13_FD",2
"5","1/25/2018","bl11pu3_FD",2
"5","1/30/2018","bl11pu3_FD",2
"5","1/30/2018","bl14y6_FD",2
"5","1/5/2018","y7wh27",2
"5","1/6/2018","y7wh27",2
"5","1/7/2018","y7wh27",2
"5","1/9/2018","bkor_FD",2
"5","2/5/2018","blk17_UD",2
"5","2/6/2018","bl11pu3_FD",2
"5","2/8/2018","bl11pu3_FD",2
"5","2/8/2018","bl11pu3_UD",2
"5","3/10/2017","y7wh27",2
"5","3/13/2017","b85w66",2
"5","3/15/2017","bl1p1_UD",2
"5","3/17/2017","p3y3",2
"5","3/17/2017","pu46w46",2
"5","3/22/2017","b85w66",2
"5","3/22/2017","pu54bl21",2
"5","3/23/2017","y40b7_UD",2
"5","3/24/2017","bl17y31_UD",2
"5","3/24/2017","bl1p1_UD",2
"5","3/26/2017","bl17bl57_FD",2
"5","3/26/2017","bl32gy22_UD",2
"5","3/27/2017","p3y3",2
"5","3/27/2017","pu46w46",2
"5","3/29/2017","b85w66",2
"5","3/29/2017","pu54bl21",2
"5","3/30/2017","pu35pu36_UD",2
"5","3/30/2017","y40b7_UD",2
"5","3/31/2017","bl17y31_UD",2
"5","3/31/2017","bl1p1_UD",2
"5","3/9/2017","y7wh27",2
"5","4/10/2017","b85w66",2
"5","4/10/2017","pu54bl21",2
"5","4/12/2017","p3y3",2
"5","4/2/2017","bl17bl57_FD",2
"5","4/2/2017","bl32gy22_UD",2
"5","4/3/2017","p3y3",2
"5","4/3/2017","pu46w46",2
"5","4/7/2017","bl17y31_UD",2
"5","4/8/2017","bl17bl57_FD",2
"5","4/8/2017","bl32gy22_UD",2
"5","4/9/2017","pu35pu36_UD",2
"5","4/9/2017","y40b7_UD",2
"5","5/11/2017","y7wh27",2
"5","5/13/2017","bl17bl57_FD",2
"5","5/13/2017","bl32gy22_UD",2
"5","5/17/2017","bl32gy22_UD",2
"5","5/22/2017","bl32gy22_UD",2
"5","5/30/2017","y7wh27",2
"5","6/1/2017","y7wh27",2
"5","6/10/2017","y7wh27",2
"5","6/11/2017","y7wh27",2
"5","6/12/2017","y7wh27",2
"5","6/13/2017","y7wh27",2
"5","6/14/2017","y7wh27",2
"5","6/2/2017","y7wh27",2
"5","6/8/2017","y7wh27",2
"5","6/9/2017","y7wh27",2
"5","8/28/2017","y7wh27",2
"5","8/29/2017","y7wh27",2
"5","8/30/2017","bl17bl57_FD",2
"5","8/30/2017","bl32gy22_UD",2
"5","8/31/2017","bl17y31_UD",2
"5","8/31/2017","bl1p1_UD",2
"5","9/1/2017","pu35pu36_UD",2
"5","9/1/2017","y40b7_UD",2
"5","9/2/2017","y7wh27",2
"6","1/15/2018","yelred_FD",2
"6","1/15/2018","yelred_UD",2
"6","1/16/2018","pu35pu36_UD",2
"6","1/16/2018","y40b7_UD",2
"6","1/18/2018","bl11pu3_FD",2
"6","1/18/2018","bl11pu3_UD",2
"6","1/19/2018","bl11pu3_FD",2
"6","1/19/2018","bl11pu3_UD",2
"6","1/22/2018","bl17y31_UD",2
"6","1/22/2018","bl1p1_UD",2
"6","1/24/2018","bl11pu3_FD",2
"6","1/24/2018","bl4b13_FD",2
"6","1/25/2018","bl17bl57_UD",2
"6","1/25/2018","bl32gy22_UD",2
"6","1/26/2018","bl11pu3_FD",2
"6","1/26/2018","bl11pu3_UD",2
"6","1/29/2018","bl11pu3_FD",2
"6","1/29/2018","bl14y6_FD",2
"6","1/30/2018","bl11pu3_FD",2
"6","1/30/2018","bl14y6_FD",2
"6","2/10/2018","bl11pu3_FD",2
"6","2/10/2018","bl14y6_FD",2
"6","2/5/2018","blk17_FD",2
"6","2/5/2018","blk17_UD",2
"6","2/6/2018","bl11pu3_FD",2
"6","2/6/2018","bl14y6_FD",2
"6","2/8/2018","bl11pu3_FD",2
"6","2/8/2018","bl11pu3_UD",2
"6","2/9/2018","yelgrn_UD",2
"6","3/13/2018","y7wh27",2
"6","3/15/2018","bl14y6_FD",2
"6","3/15/2018","y7wh27",2
"6","3/16/2018","bl14y6_FD",2
"6","3/16/2018","y7wh27",2
"6","3/21/2018","bl35p35_calls",2
"6","3/21/2018","bl36p46_calls",2
"6","3/22/2018","bl14y6_FD",2
"6","3/22/2018","bl36p46_calls",2
"6","8/29/2017","y7wh27",2
"7","1/10/2018","bkor_FD",2
"7","1/11/2018","yelred_FD",2
"7","1/11/2018","yelred_UD",2
"7","1/12/2018","bl14y6_FD",2
"7","1/12/2018","pu55bl08_FD",2
"7","1/15/2018","pu35pu36_UD",2
"7","1/15/2018","y40b7_UD",2
"7","1/16/2018","bl17y31_UD",2
"7","1/16/2018","bl1p1_UD",2
"7","1/18/2018","bl11pu3_FD",2
"7","1/18/2018","bl11pu3_UD",2
"7","1/19/2018","bl11pu3_FD",2
"7","1/19/2018","bl11pu3_UD",2
"7","1/22/2018","bl17bl57_UD",2
"7","1/22/2018","bl32gy22_UD",2
"7","1/24/2018","bl4b13_FD",2
"7","1/3/2018","y7wh27",2
"7","1/30/2018","bl11pu3_FD",2
"7","1/30/2018","bl14y6_FD",2
"7","1/7/2018","y7wh27",2
"7","2/5/2018","blk17_UD",2
"7","2/6/2018","bl11pu3_FD",2
"7","2/8/2018","bl11pu3_FD",2
"7","2/8/2018","bl11pu3_UD",2
"7","3/13/2018","y7wh27",2
"7","3/15/2018","bl11pu3_FD",2
"7","3/15/2018","y7wh27",2
"7","3/16/2018","bl11pu3_FD",2
"7","3/16/2018","y7wh27",2
"7","3/21/2018","y7wh27",2
